customerId,currentBalance,averageBalance,minimumBalance,maximumBalance,balanceVolatility,averageTransactionValue,monthlyTransactionValue,transactionsPerMonth,daysSinceLastTransaction,monthlyActiveDays,transactionGrowthRate,engagementScore,engagementCategory,scoreBreakdown,numberOfProducts,hasCreditCard,hasLoan,hasInvestment,hasInsurance,complaintCount,complaintsLast90Days,unresolvedComplaints,averageResolutionTime,digitalUsagePercentage,mobileLoginFrequency,webLoginFrequency,digitalSessionDuration,age,income,creditScore,tenureMonths,churn
CUST-2077,839.99,66983.07,839.99,131990.36,0.534,2535.59,47331.04,18.67,1,12,0.073,70.0,Engaged,"{'transactionFrequency': 23.3, 'digitalUsage': 19.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,75.9,5.2,1.2,449.1,38,344672,749,32,0
CUST-2078,977.35,18010.35,200.0,78864.59,1.571,2244.12,36279.89,16.17,5,12,0.475,69.1,Engaged,"{'transactionFrequency': 20.2, 'digitalUsage': 18.6, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,74.2,4.8,1.8,500.7,50,411119,633,7,0
CUST-2079,83426.15,117712.7,81690.34,128630.33,0.088,2333.9,22172.0,9.5,1,11,0.269,54.9,At Risk,"{'transactionFrequency': 11.9, 'digitalUsage': 15.3, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,61.4,0.0,0.8,524.5,43,908446,628,42,0
CUST-2080,200.0,2010.4,200.0,10572.52,1.346,2550.07,21675.59,8.5,19,2,-0.486,44.0,At Risk,"{'transactionFrequency': 10.6, 'digitalUsage': 15.7, 'productUsage': 4.0, 'recency': 13.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,62.7,1.7,0.7,545.0,60,433192,705,10,1
CUST-2081,577435.0,658812.28,577435.0,695124.95,0.051,2726.47,46804.44,17.17,1,12,0.1,76.4,Engaged,"{'transactionFrequency': 21.5, 'digitalUsage': 23.3, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,93.2,8.7,3.7,515.7,51,250000,714,4,0
CUST-2082,447545.54,477730.46,440764.0,546604.1,0.065,2136.27,40945.13,19.17,2,13,0.017,70.5,Engaged,"{'transactionFrequency': 24.0, 'digitalUsage': 15.2, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,60.9,5.8,0.8,404.9,23,921636,715,36,0
CUST-2083,200.0,8045.42,200.0,26047.87,0.968,2637.94,32094.88,12.17,5,2,-0.558,50.0,At Risk,"{'transactionFrequency': 15.2, 'digitalUsage': 18.5, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 10.0}",2,False,True,False,False,2,1,2,0.0,74.0,1.7,1.0,446.5,38,2684636,765,18,1
CUST-2084,101838.13,150888.87,99351.5,216468.24,0.221,2100.06,35701.02,17.0,1,11,0.167,76.8,Engaged,"{'transactionFrequency': 21.2, 'digitalUsage': 19.9, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,True,False,1,0,0,50.0,79.4,7.3,2.3,480.8,45,596670,619,49,0
CUST-2085,324257.72,359641.32,311753.37,427953.76,0.078,2590.07,56981.54,22.0,1,13,-0.029,73.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,84.8,8.5,2.5,427.6,49,2500649,617,39,0
CUST-2086,10503.59,7584.28,200.0,35239.43,1.075,2428.29,23878.15,9.83,61,0,-0.614,38.2,Dormant,"{'transactionFrequency': 12.3, 'digitalUsage': 19.9, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 2.0}",2,False,False,False,True,1,1,0,14.0,79.7,6.7,1.0,433.2,43,400151,666,22,1
CUST-2087,2464.29,3909.81,200.0,13266.05,1.109,2089.09,21935.4,10.5,4,6,0.031,60.9,Engaged,"{'transactionFrequency': 13.1, 'digitalUsage': 17.1, 'productUsage': 12.0, 'recency': 18.7, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,55.0,68.3,6.2,3.3,442.2,25,250000,684,38,0
CUST-2088,13521.27,42753.36,200.0,100125.07,0.93,2648.64,41936.73,15.83,1,14,0.021,67.7,Engaged,"{'transactionFrequency': 19.8, 'digitalUsage': 20.3, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,81.1,8.2,5.8,562.2,34,876308,744,15,0
CUST-2089,10465.24,5113.41,200.0,26935.31,1.412,2758.67,45518.1,16.5,1,12,0.59,65.9,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 13.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,54.5,1.7,1.2,408.3,47,560672,704,16,0
CUST-2090,435075.01,485930.62,435075.01,519816.3,0.05,3093.56,25264.04,8.17,4,6,0.429,53.3,At Risk,"{'transactionFrequency': 10.2, 'digitalUsage': 22.4, 'productUsage': 4.0, 'recency': 18.7, 'servicePenalty': 2.0}",1,False,False,False,False,1,1,0,71.0,89.8,7.7,3.8,558.6,44,1170082,773,84,0
CUST-2091,200.0,33923.07,200.0,69472.29,0.767,2156.81,25522.22,11.83,1,10,-0.175,67.0,Engaged,"{'transactionFrequency': 14.8, 'digitalUsage': 22.5, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,True,False,False,True,3,1,0,36.3,90.1,11.8,6.5,520.8,25,633408,700,3,0
CUST-2092,235564.66,261678.88,217649.66,338813.04,0.126,2379.68,35695.23,15.0,1,9,-0.16,77.5,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 23.1, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,False,True,True,True,0,0,0,0.0,92.2,13.7,3.3,496.8,44,633086,684,14,0
CUST-2093,5737.22,22648.96,200.0,77210.36,1.068,2428.2,40874.7,16.83,3,14,-0.057,67.9,Engaged,"{'transactionFrequency': 21.0, 'digitalUsage': 15.8, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,63.4,4.3,0.5,423.9,36,1190589,757,92,0
CUST-2094,33114.54,117488.7,33114.54,189763.43,0.391,2756.15,33533.18,12.17,3,10,0.206,62.1,Engaged,"{'transactionFrequency': 15.2, 'digitalUsage': 19.9, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,79.5,2.7,1.7,524.2,55,590706,732,24,0
CUST-2095,200.0,40265.05,200.0,97762.54,0.678,2495.86,32030.25,12.83,4,11,0.026,57.5,At Risk,"{'transactionFrequency': 16.0, 'digitalUsage': 18.8, 'productUsage': 4.0, 'recency': 18.7, 'servicePenalty': 0.0}",1,False,False,False,False,1,0,0,40.0,75.3,5.0,1.5,540.8,53,530665,811,59,0
CUST-2096,200.0,689.95,200.0,6937.04,2.023,2575.69,28332.63,11.0,16,1,-0.341,43.4,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 14.0, 'productUsage': 8.0, 'recency': 14.7, 'servicePenalty': 7.0}",2,False,True,False,False,1,1,1,0.0,56.1,0.7,0.0,552.0,42,1424210,610,40,1
CUST-2097,200.0,9345.49,200.0,47478.98,1.432,2618.55,62408.84,23.83,1,16,-0.067,74.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.7, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,86.7,10.5,4.2,515.3,42,582606,677,59,0
CUST-2098,67725.04,117441.86,67725.04,145201.58,0.191,2494.9,31602.0,12.67,2,8,0.229,60.8,Engaged,"{'transactionFrequency': 15.8, 'digitalUsage': 23.7, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 2.0}",1,False,False,False,False,2,1,0,42.0,94.7,10.7,6.3,517.6,37,271366,781,28,0
CUST-2099,200.0,22171.57,200.0,83095.76,0.937,2264.08,41130.75,18.17,5,11,-0.266,79.1,Engaged,"{'transactionFrequency': 22.7, 'digitalUsage': 22.0, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,88.1,7.0,4.8,453.3,31,250000,708,13,0
CUST-2100,200.0,20308.84,200.0,78943.51,1.181,2531.75,47681.36,18.83,4,11,-0.017,68.4,Engaged,"{'transactionFrequency': 23.5, 'digitalUsage': 18.1, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,72.6,7.2,0.2,469.7,25,319998,635,73,0
CUST-2101,200.0,5684.61,200.0,24356.71,1.143,2784.86,51055.68,18.33,4,14,0.435,70.0,Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 20.4, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,81.8,7.5,4.5,471.9,35,669464,671,52,0
CUST-2102,8541.37,14282.45,200.0,24078.26,0.409,3075.64,17428.64,5.67,19,1,-0.714,43.3,At Risk,"{'transactionFrequency': 7.1, 'digitalUsage': 23.5, 'productUsage': 4.0, 'recency': 13.7, 'servicePenalty': 5.0}",1,False,False,False,False,2,0,1,83.0,94.1,8.2,3.7,477.3,33,807510,708,4,1
CUST-2103,200.0,16181.33,200.0,45602.37,0.913,2737.16,27827.83,10.17,32,0,-0.425,40.3,At Risk,"{'transactionFrequency': 12.7, 'digitalUsage': 17.2, 'productUsage': 8.0, 'recency': 9.3, 'servicePenalty': 7.0}",2,True,False,False,False,1,1,1,0.0,68.9,4.5,3.5,523.1,28,250000,732,29,1
CUST-2104,461.28,17333.97,200.0,67419.67,1.021,2286.28,35056.27,15.33,6,8,0.043,67.6,Engaged,"{'transactionFrequency': 19.2, 'digitalUsage': 18.5, 'productUsage': 12.0, 'recency': 18.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,73.9,8.5,3.8,471.7,21,391596,711,3,0
CUST-2105,200.0,2523.27,200.0,15656.54,1.591,2440.47,26438.47,10.83,6,1,-0.66,51.0,At Risk,"{'transactionFrequency': 13.5, 'digitalUsage': 18.4, 'productUsage': 8.0, 'recency': 18.0, 'servicePenalty': 7.0}",2,True,False,False,False,1,1,1,0.0,73.8,4.5,1.7,492.9,32,971767,741,13,1
CUST-2106,3102.3,3672.39,200.0,26692.53,1.441,2306.58,24219.13,10.5,2,9,0.031,61.5,Engaged,"{'transactionFrequency': 13.1, 'digitalUsage': 21.0, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,True,False,False,1,0,0,35.0,84.1,8.2,4.3,534.7,42,1431887,685,19,0
CUST-2107,238959.14,299829.08,232094.44,380543.34,0.156,2423.89,52517.65,21.67,2,18,-0.141,73.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.8, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,83.1,5.5,2.8,505.5,30,469961,801,79,0
CUST-2108,4852.71,3533.75,200.0,23110.35,1.629,2463.86,54204.92,22.0,3,13,-0.113,76.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,80.3,5.8,1.7,482.1,35,1816274,701,55,0
CUST-2109,16579.07,6300.13,200.0,26760.84,1.152,2658.5,37662.09,14.17,1,8,-0.294,63.6,Engaged,"{'transactionFrequency': 17.7, 'digitalUsage': 18.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,72.9,4.8,3.2,446.5,37,364000,615,49,0
CUST-2110,200.0,29876.49,200.0,86893.73,1.115,2736.05,50161.0,18.33,1,15,-0.102,76.4,Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 21.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,87.3,11.7,4.0,473.7,35,250000,730,5,0
CUST-2111,7144.33,49604.43,7144.33,91334.05,0.581,2138.34,25303.69,11.83,5,7,-0.175,60.1,Engaged,"{'transactionFrequency': 14.8, 'digitalUsage': 19.0, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,76.1,11.2,2.2,529.0,21,678772,748,19,0
CUST-2112,337.04,4342.66,200.0,32335.02,1.43,2340.58,31207.75,13.33,1,8,-0.048,62.4,Engaged,"{'transactionFrequency': 16.7, 'digitalUsage': 14.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,56.2,3.8,0.8,480.2,23,733609,712,97,0
CUST-2113,30294.87,102852.32,30294.87,215495.93,0.521,2760.81,62578.3,22.67,1,15,-0.184,75.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,91.9,9.8,1.7,456.7,38,250000,612,28,0
CUST-2114,5713.79,21459.69,200.0,73725.2,1.124,1985.36,34743.76,17.5,3,7,-0.274,74.0,Engaged,"{'transactionFrequency': 21.9, 'digitalUsage': 23.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 2.0}",3,True,True,False,False,1,1,0,100.0,92.4,11.5,7.3,524.2,34,742830,727,3,0
CUST-2115,186711.61,207390.72,182943.62,228247.8,0.065,2629.96,18848.04,7.17,3,4,-0.269,48.2,At Risk,"{'transactionFrequency': 9.0, 'digitalUsage': 16.3, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,65.1,3.8,1.2,499.2,30,455910,646,17,0
CUST-2116,200.0,35139.82,200.0,71765.41,0.779,2475.2,23514.37,9.5,6,9,0.36,61.6,Engaged,"{'transactionFrequency': 11.9, 'digitalUsage': 19.7, 'productUsage': 12.0, 'recency': 18.0, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,78.9,10.0,2.0,515.1,36,362162,751,11,0
CUST-2117,205451.75,261666.88,204776.94,332949.75,0.14,2064.12,36810.1,17.83,1,14,0.057,75.7,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 21.7, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,86.9,8.8,4.8,436.3,43,393304,748,14,0
CUST-2118,4156.37,13823.86,200.0,78463.73,1.582,2310.3,56217.39,24.33,2,18,-0.053,78.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,89.7,8.7,3.3,408.4,39,1665382,720,13,0
CUST-2119,5021.85,30125.2,3874.64,60145.41,0.717,2320.71,22046.78,9.5,5,4,-0.033,58.0,At Risk,"{'transactionFrequency': 11.9, 'digitalUsage': 15.8, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,False,True,False,1,0,0,16.0,63.2,3.5,2.2,486.4,66,250000,715,6,0
CUST-2120,39407.11,54636.22,31547.13,92604.85,0.273,2085.76,14252.7,6.83,6,5,-0.208,47.6,At Risk,"{'transactionFrequency': 8.5, 'digitalUsage': 17.1, 'productUsage': 4.0, 'recency': 18.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,68.3,10.2,2.3,517.2,68,1025134,678,71,0
CUST-2121,203093.58,301942.26,203093.58,381912.04,0.175,2228.62,57201.17,25.67,3,20,0.053,79.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,92.2,9.5,3.8,453.1,21,250000,762,3,0
CUST-2122,4306.1,13655.88,200.0,52851.17,1.186,2434.4,30429.97,12.5,1,5,-0.209,61.3,Engaged,"{'transactionFrequency': 15.6, 'digitalUsage': 18.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,72.0,8.2,3.3,481.8,44,619644,757,7,0
CUST-2123,200.0,9817.85,200.0,58066.23,1.549,2575.94,94451.06,36.67,2,25,-0.086,77.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.5, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,70.0,4.2,0.8,561.4,30,489795,784,57,0
CUST-2124,5722.45,72675.54,5722.45,139812.6,0.515,2443.8,55800.15,22.83,1,14,0.106,72.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.1, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 6.0}",4,True,True,True,False,3,3,0,50.0,72.3,6.5,1.5,446.6,51,292969,850,105,0
CUST-2125,29831.1,106623.39,27282.13,176254.61,0.376,2326.25,43035.69,18.5,3,13,-0.018,77.3,Engaged,"{'transactionFrequency': 23.1, 'digitalUsage': 23.2, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,92.8,8.3,6.5,441.1,35,426768,710,3,0
CUST-2126,3098.15,2430.8,200.0,23838.8,1.635,2492.94,33239.22,13.33,1,6,0.0,57.8,At Risk,"{'transactionFrequency': 16.7, 'digitalUsage': 13.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,53.7,3.5,0.3,579.6,45,1263169,695,70,0
CUST-2127,242998.9,304562.12,239837.69,366277.62,0.121,2672.84,46329.18,17.33,6,10,-0.037,70.7,Engaged,"{'transactionFrequency': 21.7, 'digitalUsage': 17.1, 'productUsage': 16.0, 'recency': 18.0, 'servicePenalty': 2.0}",4,True,False,True,True,1,1,0,116.0,68.3,5.0,1.5,489.1,58,1679472,821,67,0
CUST-2128,161726.24,200483.21,161726.24,242185.69,0.073,2358.34,48739.06,20.67,2,14,0.066,78.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.4, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,73.4,4.5,1.3,455.9,50,528844,763,9,0
CUST-2129,200.0,1584.48,200.0,14298.65,1.617,2449.89,40423.14,16.5,7,3,-0.536,68.0,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 20.7, 'productUsage': 16.0, 'recency': 17.7, 'servicePenalty': 7.0}",4,False,True,True,True,2,1,1,28.0,82.8,4.2,1.2,481.1,21,278423,634,8,1
CUST-2130,3124.65,13403.74,200.0,75721.94,1.666,2296.19,66972.13,29.17,1,21,-0.033,73.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.9, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,67.4,4.0,1.8,509.4,42,250000,696,40,0
CUST-2131,15906.66,1865.83,200.0,15906.66,1.336,2576.08,40787.89,15.83,1,14,-0.06,66.4,Engaged,"{'transactionFrequency': 19.8, 'digitalUsage': 18.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,75.8,6.5,4.0,492.4,33,1837977,670,21,0
CUST-2132,5157.6,36751.89,200.0,84567.34,0.809,2105.68,37551.35,17.83,1,15,0.18,77.6,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 19.6, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,78.5,6.5,2.5,499.5,49,250000,729,37,0
CUST-2133,200.0,18253.72,200.0,51220.34,1.066,2446.06,28945.05,11.83,1,8,0.086,71.2,Engaged,"{'transactionFrequency': 14.8, 'digitalUsage': 20.8, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,True,False,1,0,0,46.0,83.1,4.7,3.2,475.6,21,250000,709,16,0
CUST-2134,200.0,4380.43,200.0,36206.18,1.859,2250.28,69758.82,31.0,3,21,0.0,74.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.6, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,90.3,5.3,3.5,495.7,32,541590,681,15,0
CUST-2135,17998.41,23066.01,15403.03,40867.59,0.314,2283.03,20166.76,8.83,28,1,-0.625,45.1,At Risk,"{'transactionFrequency': 11.0, 'digitalUsage': 19.4, 'productUsage': 4.0, 'recency': 10.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,77.4,7.3,1.2,483.8,25,519058,730,6,1
CUST-2136,314878.09,400416.0,313177.32,455337.0,0.09,2840.19,71951.47,25.33,1,20,-0.122,69.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.6, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 4.0}",2,True,False,False,False,2,2,0,103.5,82.2,5.8,2.8,525.8,21,621601,758,140,0
CUST-2137,6079.53,7377.9,200.0,32693.93,1.2,1872.52,25903.21,13.83,2,9,0.179,70.4,Engaged,"{'transactionFrequency': 17.3, 'digitalUsage': 23.8, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,True,False,True,False,1,1,0,12.0,95.2,13.0,5.0,508.0,25,507230,817,67,0
CUST-2138,21500.95,96531.98,19681.88,155026.75,0.437,2283.34,37675.16,16.5,1,12,0.405,65.5,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 17.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,2,0,0,74.5,68.7,5.8,3.8,413.6,47,884081,614,119,0
CUST-2139,2189.08,12681.94,200.0,43928.06,1.116,2525.7,19363.74,7.67,54,0,-0.286,41.0,At Risk,"{'transactionFrequency': 9.6, 'digitalUsage': 17.4, 'productUsage': 12.0, 'recency': 2.0, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,69.6,2.7,0.3,451.3,58,1344084,663,9,1
CUST-2140,12933.7,32524.21,12933.7,52403.26,0.357,2487.77,24048.43,9.67,15,1,-0.286,43.2,At Risk,"{'transactionFrequency': 12.1, 'digitalUsage': 15.1, 'productUsage': 8.0, 'recency': 15.0, 'servicePenalty': 7.0}",2,False,False,True,False,1,1,1,0.0,60.3,1.7,0.0,579.0,49,852298,744,36,1
CUST-2141,169753.67,260139.25,167692.76,357870.81,0.24,2535.0,51545.08,20.33,2,12,0.067,71.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,74.6,7.5,2.5,517.4,41,843357,782,7,0
CUST-2142,200.0,6865.69,200.0,29055.27,1.258,2589.32,46176.25,17.83,1,18,0.096,71.5,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 21.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,86.0,9.2,2.5,400.6,33,250000,718,17,0
CUST-2143,17999.27,83252.89,17877.08,140490.08,0.449,2350.37,50924.67,21.67,2,19,-0.03,74.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.9, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,71.5,2.7,2.8,406.5,50,434350,752,64,0
CUST-2144,200.0,1245.63,200.0,7739.46,1.599,2792.46,19547.22,7.0,28,1,-0.429,43.7,At Risk,"{'transactionFrequency': 8.8, 'digitalUsage': 20.2, 'productUsage': 4.0, 'recency': 10.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,81.0,6.0,3.0,506.8,25,250000,761,7,1
CUST-2145,200.0,5772.07,200.0,34875.86,1.763,2814.3,43621.67,15.5,1,12,0.159,67.2,Engaged,"{'transactionFrequency': 19.4, 'digitalUsage': 20.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,80.6,6.0,5.5,591.7,42,934221,690,25,0
CUST-2146,7570.82,4552.13,200.0,17256.2,0.939,2264.3,23775.12,10.5,35,0,-0.587,40.3,At Risk,"{'transactionFrequency': 13.1, 'digitalUsage': 17.9, 'productUsage': 8.0, 'recency': 8.3, 'servicePenalty': 7.0}",2,False,False,True,False,1,1,1,0.0,71.4,4.8,2.0,475.9,30,1768631,712,6,1
CUST-2147,200.0,17015.56,200.0,47435.59,0.855,2742.78,37484.7,13.67,2,13,0.471,75.9,Engaged,"{'transactionFrequency': 17.1, 'digitalUsage': 23.5, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,93.9,7.7,3.3,486.8,41,593888,850,3,0
CUST-2148,34237.47,81164.28,21784.97,138074.97,0.404,2360.29,41698.45,17.67,4,16,-0.2,67.0,Engaged,"{'transactionFrequency': 22.1, 'digitalUsage': 20.3, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 2.0}",2,False,False,True,False,3,1,0,58.3,81.1,5.0,1.7,432.0,40,902261,725,3,0
CUST-2149,200.0,558.6,200.0,7965.77,1.897,2405.72,12830.53,5.33,28,1,-0.786,35.6,Dormant,"{'transactionFrequency': 6.7, 'digitalUsage': 20.3, 'productUsage': 8.0, 'recency': 10.7, 'servicePenalty': 10.0}",2,False,False,True,False,4,2,3,28.0,81.2,4.8,1.8,522.3,33,584284,670,68,1
CUST-2150,14502.09,5139.94,200.0,14502.09,1.017,2724.22,34960.82,12.83,13,3,-0.638,58.4,At Risk,"{'transactionFrequency': 16.0, 'digitalUsage': 22.7, 'productUsage': 4.0, 'recency': 15.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,90.9,2.2,2.2,454.3,35,250000,724,4,1
CUST-2151,200.0,29616.53,200.0,89415.27,0.975,2665.3,33316.3,12.5,2,6,-0.167,73.3,Engaged,"{'transactionFrequency': 15.6, 'digitalUsage': 22.3, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,89.3,10.3,4.3,499.6,21,377755,727,27,0
CUST-2152,200.0,22054.27,200.0,66899.87,1.09,2292.81,34392.21,15.0,1,10,0.091,67.0,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 18.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,True,False,2,1,0,46.0,74.4,5.3,4.0,551.4,21,501072,665,83,0
CUST-2153,200.0,42447.3,200.0,103016.52,0.866,2661.0,31488.55,11.83,16,1,-0.596,54.7,At Risk,"{'transactionFrequency': 14.8, 'digitalUsage': 17.2, 'productUsage': 8.0, 'recency': 14.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,69.0,4.8,1.2,601.8,25,293863,550,3,1
CUST-2154,2893.97,33298.49,2893.97,73210.82,0.851,2511.09,18833.17,7.5,34,0,-0.576,42.6,At Risk,"{'transactionFrequency': 9.4, 'digitalUsage': 20.6, 'productUsage': 4.0, 'recency': 8.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,82.2,7.2,5.2,569.8,47,350352,658,15,1
